text,cleaned_tweet,sentiment,label,user
One Man’s Mayhem – General Putin (The Russian Invasion of Ukraine #91)\n#UkraineRussianWar #UkraineWillResist… https://t.co/7nArF5RqO1,one man mayhem general putin russian invasion ukraine91nukrainerussianwar ukrainewillresist,positive,2,cjachtung
"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/PrZ4aglOPi",soledar ukraine ukraine marked day since russia invasion friday fighting raging across east,positive,2,tribunephl
"SOLEDAR, Ukraine — Ukraine marked 100 days since Russia’s invasion on Friday with fighting raging across the east o… https://t.co/temPnzoOi4",soledar ukraine ukraine marked day since russia invasion friday fighting raging across east,positive,2,cnc_tribunephl
Ukrainian evacuees treat host villagers in Japan to borscht | #NHK WORLD-JAPAN News\n#Topic #UkraineCrisis… https://t.co/BejjMaP3mG,ukrainian evacuee treat host villager japan borscht nhk worldjapan newsntopic ukrainecrisis,neutral,1,HitoshiMisaka2
RT @id_communism: Poster by the Communist Party of Greece (#KKE):\n\n🆘ALERT🆘\n\n🟥NO INVOLVEMENT OF #GREECE IN THE #WAR\n🟥NO FACILITATION TO THE…,rt poster communist party greece kkennalertnnno involvement greece warnno facilitation,neutral,1,GiannesT1
Fire detection as of 19 UTC and huge smoke cloud as of 16 (~100km length) show new fire developed in few hours… https://t.co/w82Q2SCucI,fire detection utc huge smoke cloud 100km length show new fire developed hour,positive,2,Sat_dat_
"RT @bmorejean: @Angry_Staffer Good God, that’s an insulting analysis. The Russian soldiers are vicious ugly people. The torture and rape re…",rt good god thats insulting analysis russian soldier vicious ugly people torture rape,negative,0,tnqindy09
(1) Op 1 juni slaagden de Special Operations Forces van Oekraïne erin een modern en waardevol Russisch communicatie… https://t.co/l6hbAVa6aO,op juni slaagden de special operation force van oekrane erin een modern en waardevol russisch communicatie,positive,2,kroon125
"War in Ukraine: We are holding on, say Mykolaiv residents Residents in the southern region of Ukraine speak of thei… https://t.co/EPu45QXR0T",war ukraine holding say mykolaiv resident resident southern region ukraine speak thei,neutral,1,USOverwatch
RT @RTNNewspaper: #Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,rt ukrainecrisis day war observation russia invasion ukraine,neutral,1,SolTimesNews
#Ukrainecrisis 100 days of war: 100 observations from Russia’s invasion of Ukraine https://t.co/yG4sfb5onM,ukrainecrisis day war observation russia invasion ukraine,neutral,1,RTNNewspaper
"Ukraine war: Hungry Africans are victims of the conflict, Macky Sall tells Vladimir Putin African Union head Macky… https://t.co/fLgHWMJpCK",ukraine war hungry african victim conflict macky sall tell vladimir putin african union head macky,neutral,1,USOverwatch
Voices of the Children of Ukraine\nhttps://t.co/JwQI4IsIQO\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar… https://t.co/rvPgO8OzUD,voice child ukrainen ukrainewar charity ukrainerussiawar,neutral,1,LordHakuten
RT @audiocustoms82: This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,rt ukraine volunteer ukrainecrisis,neutral,1,EpochZ4
"RT @kgardinerable: 100 days since the escalation, schools decimated by bombs and missiles is something we are seeing far too often here in…",rt day since escalation school decimated bomb missile something seeing far often,positive,2,licardop
RT @WorldBeyondWar: #NoWarInUkraine! Take a look at this page https://t.co/na2mNM5ddX to learn more about the #UkraineCrisis and find event…,rt nowarinukraine take look page learn ukrainecrisis find event,positive,2,OrioliAlberto
This is what we do\nhttps://t.co/QcLM6bda6E\n\n#VansWithoutBorders #Ukraine #volunteer #UkraineCrisis,ukraine volunteer ukrainecrisis,neutral,1,audiocustoms82
Map of the approximate situation in Ukraine as of 00:00 UTC 03/06/22.\n@War_Mapper\n#UkraineCrisis… https://t.co/FpsJtmYTFP,map approximate situation ukraine utc 030622nnukrainecrisis,negative,0,_SirPeter
#ICYMI\n\nTop news on https://t.co/kPy2t7O8uM:\n\n#UkraineCrisis: #Russia’s Invasion of #Ukraine Reaches 100-Day Mark… https://t.co/sMxbEg22nQ,icyminntop news russia invasion ukraine reach 100day mark,positive,2,libertynation
RT @YugBamBaby: ปธน.ปูติน\n🚩“ตกลง คุณไม่ต้องการให้เราเป็นเพื่อน แต่มาสร้างเราเป็นศัตรูทำไม มีคำตอบเดียวเท่านั้น” \n🚩“พวกเขาไม่ต้องการให้มี ปท…,rt n n,neutral,1,kp4693
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/W92T1wqMfd,ukrainecrisis good opportunity india rightsize relationship russiareview broad ba,positive,2,orfonline
A historian corrects misunderstandings about #Ukrainian and #Russian history \n\n#Ukraine #Russia #UkraineRussiaWar… https://t.co/Hox2jUFxCD,historian corrects misunderstanding ukrainian russian history nnukraine russia ukrainerussiawar,neutral,1,citidotio
RT @LordHakuten: https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #UkraineCrisi…,rt ukrainewar charity ukrainerussiawar ukraineunderattak ukrainecrisis ukrainecrisi,neutral,1,LordHakuten
Putin Is Dead?\n\n#VladimirPutin #Putin #Ukraine #UkraineWar #UkraineRussianWar\n#UkraineUnderAttaсk #Ukrainian… https://t.co/wemAnI1H1L,putin deadnnvladimirputin putin ukraine ukrainewar ukrainerussianwarnukraineunderattak ukrainian,negative,0,The5HbK
RT @kroon125: Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van Oekraïne ge…,rt het britse ministerie van defensie publiceert wijzigingen de kaart van vijandelijkheden op het grondgebied van oekrane ge,neutral,1,Socratesnow67
"From Tesla to Peloton, companies slow hiring as economy sputters #Alibaba #Carvana #elonmusk #HenkelAG #Meta… https://t.co/zj2sABJBsB",tesla peloton company slow hiring economy sputter alibaba carvana elonmusk henkelag meta,negative,0,dellyranksindia
"Twee journalisten van #Reuters gewond, bestuurder gedood in de buurt van #Sievierodonetsk #Ukraine #UkraineCrisis… https://t.co/nT01x7E0Y6",twee journalisten van reuters gewond bestuurder gedood de buurt van sievierodonetsk ukraine ukrainecrisis,neutral,1,kroon125
"RT @selectedwisdom: We learned more about Kremlin's covert propaganda &amp; disinformation system today via @AP, thus we updated our chart, see…",rt learned kremlin covert propaganda amp disinformation system today via thus updated chart see,positive,2,GREENAPPLELG
RT @suthichai: สุทธิชัย วิเคราะห์ ! \nสงครามเขย่าตลาดน้ำมันโลก  ทั่วโลกต้องปรับตัวขนานใหญ่ รับวิกฤต\n\nดูคลิปเต็ม คลิก https://t.co/PIYS57xvLS…,rt n nn,neutral,1,numphung_tk
"RT @cbccolleenjones: Emotion.\nLots of it, as the charter plane carrying over 300 Ukrainian’s,fleeing the war in their homeland, arrives in…",rt emotionnlots charter plane carrying ukrainiansfleeing war homeland arrives,neutral,1,SH_BordenColley
Proud to be partnering with @BaptistWorld to reach vulnerable children affected by #ukrainecrisis. Earlier this wee… https://t.co/eeLVmQn6Xg,proud partnering reach vulnerable child affected ukrainecrisis earlier wee,positive,2,WVMEERO
RT @RTNNewspaper: #Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,rt ukrainecrisis russian soldier threaten sell abandoned ukrainian car owner dont show,neutral,1,SolTimesNews
#Ukrainecrisis Russian soldiers threaten to sell abandoned Ukrainian cars if owners don’t show https://t.co/vfUZTVOQkC,ukrainecrisis russian soldier threaten sell abandoned ukrainian car owner dont show,neutral,1,RTNNewspaper
Ukraine war: Chernobyl scarred by Russian troops' damage and looting Ukraine says the Russian army stole much equip… https://t.co/TcjbgYUOE6,ukraine war chernobyl scarred russian troop damage looting ukraine say russian army stole much equip,positive,2,USOverwatch
Our Best Of May Images Are In!\n\nFeaturing Partners: EFE; Polaris; DPA; Sipa USA\n\n#Newscom #NewscomImages… https://t.co/NP5qSbUrQ2,best may image innnfeaturing partner efe polaris dpa sipa usannnewscom newscomimages,positive,2,NewscomImages
RT @MarcusVegetable: The Clash - Safe European Home https://t.co/HLsfGZMK3D via @YouTube #great #TheClash but #europe isnt #safe anymore si…,rt clash safe european home via great theclash europe isnt safe anymore si,positive,2,pon_taro111
https://t.co/e7KSaJ8xP7\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis… https://t.co/nLveimlhLz,ukrainewar charity ukrainerussiawar ukraineunderattak ukrainecrisis,neutral,1,LordHakuten
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/0FZ8hKui7J,ukrainecrisis good opportunity india rightsize relationship russiareview broad ba,positive,2,ORFMumbai
SES van Oekraïne: 100 dagen oorlog #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/Ntd39rEIsI,s van oekrane dagen oorlog ukraine ukrainecrisis ukrainewar stopputin stoprussianaggression warcrimes,neutral,1,kroon125
"Ukraine conflict: Meet the baby as old as the war Born on 25 February, a child from Kyiv is growing up in a country… https://t.co/SeRvPwNSGv",ukraine conflict meet baby old war born february child kyiv growing country,positive,2,USOverwatch
Useful for anyone working on the #UkraineCrisis 🇺🇦 https://t.co/F8Ku8Qik6M,useful anyone working ukrainecrisis,positive,2,LBBrowne1
"My take on Indian multipolar approach in International Relations and other countries following her suit, resisting… https://t.co/AedKLC9uaD",take indian multipolar approach international relation country following suit resisting,negative,0,Amritpalkaur159
#Severodonetsk ligt nu onder vuur #Ukraine #UkraineCrisis #UkraineWar #StopPutin #StopRussianAggression #WarCrimes… https://t.co/8dt7mM5gsx,severodonetsk ligt nu onder vuur ukraine ukrainecrisis ukrainewar stopputin stoprussianaggression warcrimes,neutral,1,kroon125
RT @kroon125: Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien #Ukraine #Ukrai…,rt unieke shot van de strijd soldaten neutraliseerden de russische tank door een granaat naar binnen te gooien ukraine ukrai,neutral,1,77roger77
Unieke shots van de strijd: soldaten neutraliseerden de Russische tank door een granaat naar binnen te gooien… https://t.co/AnLdd2NzCs,unieke shot van de strijd soldaten neutraliseerden de russische tank door een granaat naar binnen te gooien,neutral,1,kroon125
Ukraine grants citizenship to Russian journalist who denounced war: 'I take the side of the victim'… https://t.co/EIahldhdKV,ukraine grant citizenship russian journalist denounced war take side victim,negative,0,USOverwatch
#UkraineCrisis #Ukraine #funny #supportukraine #kiev #kyiv #wshh https://t.co/9he4KiVctA,ukrainecrisis ukraine funny supportukraine kiev kyiv wshh,positive,2,IslamLebanon
Het Britse ministerie van Defensie publiceert wijzigingen in de kaart van vijandelijkheden op het grondgebied van O… https://t.co/K1fz7zzXmF,het britse ministerie van defensie publiceert wijzigingen de kaart van vijandelijkheden op het grondgebied van,neutral,1,kroon125
The #Ukrainecrisis is a good opportunity for India to right-size its relationship with #Russia—review and broad bas… https://t.co/XUKD2uBo1F,ukrainecrisis good opportunity india rightsize relationship russiareview broad ba,positive,2,ORFMumbai
"RT @News18India: काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India पर\n#Sau…",rt nn n n news18india nsau,neutral,1,ShabiHaiderJ110
"काला सागर में क्यों पहुंचा पुतिन का जंगी बेड़ा? \n\nआज रात 9 बजे \nसौ बात की एक बात\nकिशोर अजवाणी के साथ, #News18India… https://t.co/lUKWW6Ih4M",nn n n news18india,neutral,1,News18India
Jaishankar: ఉక్రెయిన్‌పై రష్యా యుద్ధం..ఐరోపా దేశాల విమర్శలను తిప్పికొట్టిన భారత్‌\n#Jaishankar #Video #Telugunews #… https://t.co/KjzBBesD1G,jaishankar njaishankar video telugunews,neutral,1,eenadulivenews
"RT @JenningsLAmanda: Support Ukraine, 100% of proceeds go to the Humane Society International to support animals in need in Ukraine, digita…",rt support ukraine proceeds go humane society international support animal need ukraine digita,neutral,1,m_rennie20
RT @AlinaITurner: NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring #refugees in…,rt canada nnwe cant grandstanding world stage compassion ukrainecrisis bring refugee,neutral,1,mbraithwaite72
RT @HitoshiMisaka2: Limited impact seen for Japan of Russia's potential default | #NHK WORLD-JAPAN News\n#News #UkraineCrisis #Ukraine #Russ…,rt limited impact seen japan russia potential default nhk worldjapan newsnnews ukrainecrisis ukraine rus,negative,0,manchan_free
ယူကရိန်းနိုင်ငံကို ကာကွယ်နေတာ ရက်ပေါင်း ၁၀၀ ရှိသွားပြီလို့ သမ္မတ Volodymyr Zelensky ကပြောကြားလိုက်ပါတယ်။… https://t.co/MYhewNBQtV,volodymyr zelensky,neutral,1,VOABurmese
Victory will be ours says Zelensky | Hint News\nhttps://t.co/SQXHh3ebmN\n#HintNews  #StandWithUkraine  #UkraineWar… https://t.co/JUQt3u7FiO,victory say zelensky hint newsn standwithukraine ukrainewar,neutral,1,ThinkPositiveMC
"(1) De Russische Federatie heeft ongeveer 100.000 ton gestolen graan van Oekraïne naar Syrië gestuurd, vertelde de… https://t.co/G3L3l18P1R",de russische federatie heeft ongeveer ton gestolen graan van oekrane naar syri gestuurd vertelde de,neutral,1,kroon125
NO CANADA! \n\nWe can't be grandstanding on the world stage about our compassion for #UkraineCrisis then bring… https://t.co/7oThyEgemz,canada nnwe cant grandstanding world stage compassion ukrainecrisis bring,neutral,1,AlinaITurner
RT @LordHakuten: https://t.co/DixckuhhSi\n\n#Ukraine️ #UkraineWar #charity #UkraineRussiaWar #UkraineUnderAttaсk #Ukrainecrisis #Ukrainecrisis,rt ukrainewar charity ukrainerussiawar ukraineunderattak ukrainecrisis ukrainecrisis,neutral,1,LordHakuten
RT @RTNNewspaper: #Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,rt ukrainecrisis russian fsb agent arrested following alleged planned terrorist attack ukraine,negative,0,SolTimesNews
#Ukrainecrisis Russian FSB agent arrested following alleged planned terrorist attacks on Ukraine https://t.co/TGEl6hPqSx,ukrainecrisis russian fsb agent arrested following alleged planned terrorist attack ukraine,negative,0,RTNNewspaper
"Gaan fuck jouself, Poetin!\n(Afrikaans)\n\n#UkraineUnderAttack #IStandWithUkraine #UkraineRussiaWar #FuckPutin",gaan fuck jouself poetinnafrikaansnnukraineunderattack istandwithukraine ukrainerussiawar fuckputin,negative,0,FuckPutinBot
